"Marker.A","Marker.B"
1929.94486642786,3791.70361489681
1356.22526529837,3699.02836339142
1481.63164335176,3659.2166730932
1374.84628650723,3773.09464881175
7989.10587221791,7676.26829640711
3636.10665714889,9127.03688909009
7783.16782062177,7926.25876767937
8237.75355774322,6216.53378759451
7872.32438095624,7461.27176218626
1549.16217300215,3624.12799665966
2050.52338535543,9037.61582539091
1929.13300601542,9025.519418944
8768.88037739615,7410.6450966427
1206.77825857993,2085.79144930026
922.33992513168,8732.57926540963
1776.67896118946,8063.60960200854
2199.75599562509,7299.60805008818
1180.70164480627,3263.60878811037
1618.25453287191,4192.24214779814
1395.48211688528,9025.63539957216
1649.17870717957,3532.63905824019
7096.32591033209,7342.92341162517
7181.26521389468,8102.26446667317
2619.98450396236,8890.24755994125
3133.34335888474,9111.19173035836
7560.64611444097,8008.94771050487
1496.42420960219,3946.58150728001
7440.35040563509,7290.279312197
8005.00414871869,7612.09554627714
2183.30400747934,9211.49387875266
1709.21100848673,3534.6756660591
1988.11992539065,8920.71460030126
3168.41815419287,8520.15951975404
1489.61345756434,3684.52845724709
8733.90637072024,7351.21650539336
1497.8660298125,8742.62028010165
2225.69375829891,8973.7566451646
1250.4735808417,3547.14829351707
7807.36172881424,8178.33999087652
620.665789689121,3147.72985271121
1504.30554095754,9089.76083132812
8592.17996112016,7587.46234651285
1806.27420934203,9070.70043800302
1626.78402256661,8613.86391568901
1652.96412588154,7659.37030628899
1416.98330473735,9220.32158229392
1282.51659114131,3508.55056923728
1248.57834139444,9229.73465820236
7522.76686593973,8022.42754123103
7538.27730230535,7797.80676372791
7061.14971053709,6598.23234934631
1191.61922625604,8160.96920108133
1378.03209271153,8497.17357453355
7462.79429783432,8038.85483501833
922.05844482799,9100.82243790864
1471.20935641274,3721.65830999689
1551.7318667789,3610.93087209075
1774.49165559873,8983.36821780015
1623.24749641911,7631.44508421007
1293.26923815525,9206.81792092128
8140.02647375392,7764.79003321335
9145.41787121508,7771.95215819488
7759.28573584662,8324.51736825618
1388.08036349863,3710.10373010984
7514.90483681857,6217.84920604213
844.413927806946,3277.43986620059
7156.2306860372,7822.82322058296
753.926070320674,8855.88980784314
1445.72581406382,8974.88340618779
1044.18144718771,8877.11739448952
1227.09655813696,3703.13000633461
6560.81099949266,7342.91502529035
6853.60089305045,7317.64278119897
4184.91934680444,8971.92420225532
7566.6323259577,7863.21401248997
1376.14515113088,3438.72951620079
2016.70781519062,7709.26916773858
1073.73147469072,3599.86274559845
1213.38449142141,3476.8180105476
7704.99597203147,7638.47068244184
1561.48316578063,3456.51800516527
1543.14996307147,8038.99978660711
1942.04846743831,8302.32257793938
1581.39017980979,3941.91272219592
8351.42311161848,7179.17626109633
8140.63015857861,7141.04173152447
1163.0933220788,3502.80593003213
7008.23712951095,7172.21048948709
4219.99244551032,4127.62413229172
1786.6918330339,3748.40700759064
7277.85971410182,8595.25325532363
1211.18397524174,3260.35744291565
1260.26409563769,3454.45594974348
2199.96635892763,8715.81723568876
695.225374042882,8375.87892287926
1413.56652811603,9406.16326409385
1433.54229884844,3856.3399187182
1583.98350111033,3855.66136426883
1752.38949473819,8728.30067030328
731.676503638969,3517.37245896187
1945.25514763831,9040.5411121367
1309.9129045101,8884.33374354762
8673.6338758509,6459.86820890808
2068.20463592202,8221.09725466975
6743.62703847724,7215.40183710886
1972.3675203962,4613.53030562116
1323.14394416713,7291.94169399428
7856.16023637851,8573.46823955518
7970.14591261701,7902.63195734245
955.054214613782,9097.03995233797
2097.04012510763,4059.61000618441
8125.57598639838,8105.41059225721
7734.8740980098,6974.03540947341
8500.55345522308,7269.27880651448
1625.06575721401,9120.38132089692
1491.11008724771,3417.85985712789
8127.31725794597,9166.02406086395
7686.87489908894,7648.2177900806
8347.55923448157,6898.34962802117
7465.62398127576,7917.04604774742
1325.93828187183,3376.94764217506
1094.01340486638,8733.29925059002
7404.48469002966,7788.37823056944
1924.54562359269,9269.8715096805
7850.65234399088,7936.68429446215
1887.54578713269,8826.12197162299
8167.10457565503,7305.78219498063
1225.5340756865,3156.22040293185
2049.35484738938,9107.47896121564
7294.2339717565,7223.41634455696
7588.98957178554,8283.52059737882
1512.91023046711,3574.08812887774
1181.05543526245,8816.01027876447
1596.13215668334,3393.23564534849
2247.5116327705,3656.59247751051
8238.15239993969,6978.98560978921
1521.81223024274,3579.75646985404
1384.67787914526,3366.78077230659
1351.66110495555,3611.5615688854
7031.8364018615,8470.88458298935
1636.33213609964,3699.84738353175
1294.30843956486,8910.5353229859
1412.3256229673,3724.70300033923
1871.34867747001,8759.68284324139
7278.0718137175,8114.56489690473
947.714223881156,3166.71649804079
883.487885762591,3467.35009697271
2045.20837809111,9192.9827901723
1889.96568158762,8452.16006755208
7452.05541448103,7444.55309183335
1396.42525308611,5068.21451716105
7926.39826563699,7129.98461776274
1428.10570926048,9032.7911213417
3819.91969897333,6273.29710602328
7265.33189180147,7223.50422658495
969.682865598579,3462.95171646093
2134.64201448529,3906.31103553791
7299.17409873235,7583.30407504383
7534.64993821525,8634.33746403869
1318.07882761242,8832.07172832207
7695.17010565171,7207.28031044169
7456.94207055531,8183.34385969439
8645.3436933548,7914.00641193239
1177.06854476829,3512.06015392171
753.745777572023,8107.01835536382
1472.63160596972,3834.76129306527
3701.26218624991,3620.0438836493
2690.21306304933,3840.11372566524
1955.40584729448,9209.13905853012
1306.70528832059,3394.34041649182
8446.41109489621,8245.27175488366
7897.68108707727,7883.56791212415
2086.26634041678,9182.18309237163
772.183205850471,2928.08319587433
6486.40881309669,7463.56242397006
6947.66367618419,8108.62807276685
2735.16780465132,8037.37033122797
7769.36391432786,8245.85435013813
1317.9167207353,9081.40268078391
1170.55269750472,8259.71673563873
561.511159667751,3072.86580711109
1625.27247016847,9159.05382851858
7379.3878435024,7101.6569322977
5807.78338356827,9001.18545364475
1349.92624207695,3163.92768676798
1195.87725610362,3088.76391345321
1489.04579454408,3560.97040975054
992.260867713559,3302.75515951968
9083.77349223114,6907.09084573993
7694.37555662093,7918.29579269354
1267.40498647452,9278.50685423979
8920.96341201691,7664.66910258932
995.984484012,9061.0915066762
1539.02290561141,3654.3387875236
1252.00659472235,7716.50076321587
8576.94736337997,7416.35034159433
7665.65120509973,6309.33813935391
1528.10259269526,8838.65170877471
1122.16432272929,3188.3522211522
785.418123318915,3462.54163027693
1383.87253158777,8874.57216521091
1311.74884115719,9225.01925259443
7212.98984299937,6809.09610216236
2095.72369863828,3795.16364036877
8165.97925962766,7002.01273673692
1202.11028342829,8748.40975039312
2651.32540157916,8434.61346920951
7271.18311027682,7481.81550629215
1650.10519766827,9117.4813283921
1954.7471398049,3567.3083283276
1240.69286104698,8858.31694368295
7675.00128501433,8139.13057076842
7579.86860582325,8025.85916986659
1771.17575207864,4099.73599331143
7592.12562519254,7750.19489159801
1514.30811675518,3761.68885115497
1347.47856915391,3788.9487069184
7560.6218657643,9010.14347105166
1977.96688550803,8943.81394382889
7615.13934977764,8057.43594631238
2051.23680411533,3648.49970895051
1258.55211611212,9247.30442365145
1278.96679045188,9128.28866385634
6612.33662976221,7056.28005031212
1314.48294234183,9551.53484162855
1781.83967933854,3739.23778268335
7686.75673269698,7418.36645390252
1135.89465104442,9455.21803877768
6529.226547915,7666.85434237705
1294.94882139721,3313.10422693809
6179.76722483139,7247.98564163032
1501.46202880637,8750.098881905
1492.38097951116,3634.02626211428
7537.19890646337,7270.80912476338
1216.85734775799,3457.00783552295
7592.5499349526,7555.26808427087
7657.3886045696,7160.70893680915
1742.52284276897,7833.1473412855
1268.95226265896,3345.17286133055
9084.05834656975,7822.77979033311
7971.12470801201,5937.46830342838
2018.9696820625,8757.55273925015
1498.67702541018,3867.06756497694
1587.04985517499,7560.49232983905
6787.05890008971,7252.80567969991
6676.24813909223,8356.53483474078
1076.71090906694,3135.33929920075
1798.42316517003,9282.70276476574
7918.29327340747,7583.08272641955
782.593805060614,9113.34869744529
1269.80482468273,3558.88737958042
1524.91723544588,3708.00841014099
1460.87278044842,7797.45607724824
7366.37245175041,7707.56415945403
1723.17054503121,9105.43053947739
3787.45763591688,5243.4758702957
7857.82508628563,8085.23237987898
1041.1598236271,3875.46021566922
932.59638289257,3366.60576705197
7556.09820592302,7756.68430673142
1646.01118331873,3995.70235339771
8157.33404977708,7806.1981568218
8399.37374252396,7688.02358713577
1506.04247231442,8696.80088346093
7464.83535797256,7163.67778533129
6723.81322149314,7337.25009358403
1750.7526024503,3717.56970783225
6360.68620085176,6288.41209136326
8874.9049197996,7904.67522420774
1291.27693435485,8970.06786418369
1516.63366937192,8783.05143584735
1212.01852731248,3022.54310088712
1049.5245286917,3758.69458587825
1186.44234584919,8483.56742286196
1520.73608426303,3740.14070239675
7741.74754145397,7445.35794416675
7435.86481982584,7171.92593226351
7446.48199074344,7320.28340337847
1515.95296415047,3613.81714923563
990.448816079834,3870.20309248297
3216.98118491837,7114.72840909839
8943.18868481521,5691.12916428352
2015.68278472219,8501.01240330029
1617.13973927714,9193.49952894321
1584.15820217455,3595.02642185066
845.459613677933,9056.35569404375
8224.60324392688,8436.14210050915
1582.73834035007,8685.37138449063
7355.00390626117,7326.72738514324
7286.23020900027,7393.44889242073
1162.19122540271,3508.97094120567
1051.30093231796,3608.19464645282
7398.73776587672,7684.14894708698
7559.76960278307,7437.19906620139
1873.73795559707,8781.12931832073
1527.21106763531,3488.89246312107
822.41413357328,3396.3463659767
4348.26880788439,4467.85351063258
3843.11393996715,9197.73354854778
8724.34647055312,6628.96231839489
1675.72423210612,8831.15906747857
4733.83373411885,3369.26104018795
5657.1040886962,8709.28379655977
7583.70352110687,7631.04001487688
6758.52231547208,6922.71404785844
7587.77740379189,7808.07996857637
1497.22194146793,3700.15757567268
865.727886522576,8952.6616669927
722.282597048149,3538.79333826603
1461.65266426989,8942.48027101304
825.6539395849,3248.79754897482
1359.17202563838,3705.48155582476
6568.56980579802,6810.42405261931
927.010907077006,3372.18935560594
6510.99143549843,6792.01020018972
8508.99740342153,8111.84000492022
1729.6593831823,3891.73414057667
1796.70945964692,8519.90545158012
7042.53581304706,6361.18183328371
3767.3751865625,3387.64079363468
1138.12487369708,3671.87640327191
1757.19279684518,8795.16751236101
2139.83201927157,3778.1086208539
6535.72660259496,6712.67843126137
8176.36671973085,8056.91136060304
1424.27077519428,3782.91319958122
1398.93713787331,3424.33843171977
7489.28450001106,7711.7080034117
1240.57030545621,3419.81667017337
7533.94746401204,7762.19815251929
1986.23434286827,8289.28454326578
675.521775185019,8291.51861004659
1235.88785928781,9117.01076064745
929.733147760679,3248.58747198764
910.158106910073,3358.03092644893
5164.70859474488,7828.4767570663
1326.07819512743,3549.82252025193
8504.90755851579,7938.4976493754
1159.57231617764,9109.71483434395
5965.8683898158,3212.40997542835
791.611804715254,3563.63710415896
8518.30457716018,6827.67430048701
1226.13436833882,3360.93887107322
8313.90987152001,7524.68640050916
1015.88563801046,3127.4902922536
8493.26842657056,6496.51284130491
7025.70841045855,7157.41600285527
2271.53227579246,9123.32943297873
7181.56116633077,7283.70997313196
1488.42872367201,4157.54679628705
689.556411899058,3402.41201175168
8297.80104484838,7634.55275924269
824.281451601835,8866.1875554206
7666.63509720904,7939.67135824779
1262.7210695253,3818.56157027887
8210.75674108745,6831.60882327658
1332.00277871074,3331.34913645722
7043.55092101971,6336.18671824939
2574.47400582443,8998.68383222345
1298.91110890381,3493.43680984927
1875.31147720911,9140.60218086925
8055.93296542195,7977.95730995106
7551.55328171335,7726.27158776295
7286.2045136603,7907.97249965025
915.926847311707,3201.99218433158
6720.92911539981,7276.954627514
6815.53979867916,7958.10255322544
2104.0291769622,9003.67278035228
7735.17256866011,6167.36658013307
3753.73086454465,8389.70830624629
808.397184139373,3244.78827441903
8377.21944476756,7972.90538241333
2343.29158153362,8588.2004084423
6959.76548252317,8055.13005354502
1173.14934913647,3351.8020252546
8000.42455316614,6687.07488399507
6922.41865939232,6655.73570988902
7139.82442012757,8025.0463690716
7291.29148511067,7470.17901351901
1590.86643342503,9201.92779091933
7626.90560714488,8024.70471037582
1207.56103792085,3660.54079437263
7448.53582318772,7037.17826248897
1671.99522069737,3937.56827536161
2161.30112602818,8943.30349418827
1638.1139414237,8672.42771680719
1132.07561970199,4386.30813833368
1387.17331180118,3778.36531050797
7112.97579011182,7447.4453494065
7783.43444319896,7881.32701843329
1255.13319924834,3577.64277987132
1839.78416595758,9093.39018929227
1895.82751339253,9251.62986585676
1395.49648202286,3402.09716798152
1664.3058455296,8413.56959253834
1729.96143040005,7602.62494585555
532.307913137116,3496.13208084928
8293.43975403807,6576.43012267279
1518.34422809117,3619.69320281589
6825.24196459318,7505.87628444406
1273.14416953334,9172.27288122932
1261.83326232073,3444.34147420519
7669.50521625542,7072.46997876021
6733.25914961154,4633.21263484423
1443.16727877546,8547.16254996002
1485.89951055424,9237.83766245683
2312.05961658168,4016.36824657583
8163.1685131197,7245.44303555239
1848.16857178968,9199.20058418139
7519.34710722706,7673.37391071362
8001.26733196053,8183.02827069604
1323.30667853125,9173.60651588177
1761.32928823535,8763.83543321498
1710.55399355601,9125.1966717232
2334.8053368145,8122.28087999841
7075.14994424881,7784.33815393608
1423.18665880231,3137.43547500368
7028.78875044604,8145.99767766013
7015.16126691205,5979.02574580131
1243.64197887556,8806.57010601644
8713.49109679283,5881.73019307343
6918.03123126398,7938.68133538334
7807.65627926251,6468.55999353947
2917.24214028599,9078.56670812547
2292.25628104124,9142.24350009446
1896.49777692382,8854.57978724516
7442.8276089102,8222.88859505539
4210.6925014653,8303.41519161236
9078.12293505888,7706.4910902018
1610.83115541625,9333.94366337547
1187.51959899675,7607.96772776137
6861.92471745184,7657.96814763978
7111.9761809709,7899.66269454935
7366.16461127433,8130.09792984646
1313.55036267729,9063.27924147875
6281.95014745323,7026.23086406524
1664.77124350197,8863.1573773947
6847.30241126533,7107.51526749606
1123.84881084035,3445.34896572783
7342.58931954802,6933.31422968832
1489.33430648691,4094.32787576311
1642.44872226466,9171.2996084087
2131.65485617976,8921.79628641987
646.931027218287,8901.79913905848
1517.34595166403,4196.64024466745
1179.14179416543,3545.98295370625
7934.65727520562,7831.79864120594
7528.4683915276,7349.75260032026
1446.3623663695,8821.31495714401
1124.68237959596,9283.03755000538
1574.04475294297,8008.53929181204
7056.10692539116,8336.24859775074
8068.38892592566,5941.1530827235
1467.28549567834,9052.93398660403
7448.89309431666,7560.01733040768
7633.83089069731,8030.46966664958
6649.13631665099,5300.41901946364
6875.47657707673,7660.31638910672
1111.22879134526,3539.51660663207
1712.70627146156,3766.8826447935
1323.83415523867,3826.033583022
7104.68656972465,8248.64951283269
2146.813881717,3422.01326387122
5831.98624657762,7834.78696779004
7152.11289069431,8360.27303577896
2190.53534387846,8211.28585446558
1083.91828494929,3583.05720969401
2638.84387691397,9377.52870224917
1741.51484434009,3492.08255257299
7810.29189978678,4948.14715171414
2555.53302153501,8786.02357887179
1130.41024095369,8901.6672812315
7775.16310188316,8423.4084189987
2922.32760061191,8522.43458743985
1508.58625837951,3717.41087073109
1262.04132636523,9116.14587102082
8304.66796372537,7307.52251055779
1813.51473557029,9188.72116989953
1165.44597536171,9032.80516991158
1430.74794264272,8345.53347791917
843.521157359003,3151.99553011414
1814.99582253359,9321.86769705674
792.082106904869,3125.0351285785
2160.93635832462,8131.19898391452
2310.47690515814,8938.53590778745
2126.59341261455,3419.9472469822
1030.94145679296,8681.13384908806
7593.54136983736,8023.71918463105
1128.98093835123,9133.26029592157
7006.72541310242,7551.20307092112
2056.30785104642,8929.93300010443
7462.84910424285,7370.03289514116
1593.34658398288,4261.79548408266
7444.46501346131,7947.98365119868
7590.41147903139,8184.8259010185
1994.04855010054,3568.08593498582
9105.95073589011,9052.28030584755
7941.39910557043,8636.72903866816
5406.8544530887,7692.01252612537
8503.14973122779,4993.65121794073
1503.52908016254,9033.44179317657
7431.28840790266,6929.28842983713
854.565348055474,3363.50981565277
2207.29154323789,8895.56702185946
1303.43243283687,8865.41953159763
6890.76392194808,7694.12265614149
7101.48076243556,7946.32521163595
6627.98238871772,7803.64202411343
1732.66103738236,3954.55830557275
1560.91519012815,8875.76433673079
7587.54990407354,8084.26158221514
1489.58414967283,3903.41917080809
7196.14117448591,7370.68774720268
6781.68292636009,6158.2497645434
6729.63813903221,8421.93549032106
1115.47199372604,8968.92584307848
1620.36906679602,9158.62622703799
7959.15977452875,7971.33413284444
988.381024256626,2989.735230766
828.685159467719,8960.41400014991
7209.34199804904,7481.93518052549
1698.85642301171,9273.34723701056
7977.29287729427,7876.12155956208
8241.57069754694,7415.21471120187
7453.43613801887,7522.91800247582
7466.0476984817,5153.52999251321
1245.62947982938,8781.41060966157
8046.31446362578,7452.35258649977
1292.57019701213,9061.74860377241
6285.42542624574,7473.13550107422
798.599715201149,3394.97373445023
7001.39607045236,7615.58048643676
8180.45310965547,7846.13860614156
1945.43849391365,3938.29588368997
6998.89506788777,7917.40862449192
8524.21689392527,7365.06816546043
1318.29870194522,8761.32242997041
582.909970242902,3114.68942422295
2005.52056130918,3542.58573153072
6846.50211683861,7708.01973279524
7452.34059785685,7758.32629935944
7023.8745955721,7652.78393874321
7023.79457864366,7386.27920511649
2405.24382092358,8671.05099940865
1846.31488035933,9113.70961301798
8827.30601573291,7053.1026615231
1426.40937197307,3977.62169382078
1651.63969925049,9120.8304434861
1414.08939656982,3567.30056075061
1744.84570107511,7722.59173982824
8261.87186108006,5651.78690569672
7956.34439468785,5499.86445070168
7230.11380359229,7380.9995609545
2539.06005335291,8896.32010691315
1696.79341050302,4416.53009043353
1593.65428158769,3938.18681166324
1166.82652054864,3241.7929563985
886.153947201158,3121.62275930242
7832.41190816996,8260.39227663753
6108.0398724331,8315.36339962617
7004.5413047773,7579.10488237104
7441.213590184,7333.94954269245
1229.02642459318,9174.16208924746
7949.71250776838,8206.32070591321
2894.47806895431,6316.14096303058
1741.19878289497,3715.38279177228
1500.73385267863,9293.68613262104
7898.27145961658,7142.29810620848
7222.59272223445,7416.02079793396
1425.98890369627,3936.04002141778
946.176793088815,8578.34678971088
987.584546336351,3077.0550988819
1393.81093903029,9102.85223223766
7054.22244997276,6402.31003996229
1674.64013970571,9260.77045030223
7171.4579467998,6364.52347538147
1987.41999175224,8708.59545668576
1860.93855130641,8230.85949679301
1626.11013610581,3693.07447632359
7214.97603307164,8063.4568320296
1420.74763566448,8980.63017887423
1459.60755923108,3795.45364204623
3921.23768606894,8485.69195581433
1422.57086519095,3807.2377443973
8096.30497498316,6461.12144084028
8525.09100831312,6544.1867015016
1306.9930521983,3807.95947168747
7449.04502679421,6956.15680898071
1946.13388208606,9003.44070395395
1709.95085444168,3843.51417878065
769.377434172701,3015.95663967164
7503.32744942211,7021.15282918015
1511.46074629683,9163.66435948546
6906.38562800954,7675.52518146291
1636.52290812581,8380.40003075304
7783.99002191379,8605.08764239376
871.933969514396,3063.55616424417
2617.51710860085,8454.49439657184
7135.35328862603,7402.19002270113
7640.3219182256,6965.27028890041
7402.308228849,8291.89397606024
1409.52566623054,8976.35636905212
6524.31965169032,7125.53516864941
8517.3756749586,7111.81333097419
1058.30462069195,9186.01362662742
1452.64355305479,4077.65582638529
1130.84425749057,8263.94810118642
1712.80481409001,3740.54647955369
1543.04696677052,9068.90485491969
1576.80220141148,9197.21256069121
1528.50173356677,4391.69942665816
2249.66811069372,9042.09703384743
924.854389754553,3375.34963490196
1128.03597380984,2827.88069645683
1823.79922483268,8896.60572360851
7010.32639636532,5991.11828534244
7526.44070705973,7997.19348892629
1606.52357156041,3630.52486163444
2396.35835681521,7448.16746466168
1796.08457949004,9237.866825655
7613.47945476802,8095.86523177918
4729.452512667,7429.91915866674
1925.27147104421,3376.3731290021
7886.35312094568,8115.61726037998
1603.11080770693,8249.22498956193
1484.89363435199,9286.55714595138
6308.20328173344,7995.12630876715
1346.63291680555,8585.31669594088
8651.11978015707,6918.70614559062
1393.55648717893,3491.01394336577
7328.55225296958,8095.3632155289
4644.53640531158,8642.04804089704
6290.97208339103,6753.58382027596
1896.52537440435,9026.15342599649
8197.62224099572,6355.9436891033
1751.52739055128,8993.83375717945
1152.0937720283,3362.13847725582
1586.960833423,8898.80437159926
2225.88406245414,5753.19293761258
6935.11957987371,6281.74194017817
7961.26614767133,8486.60669623748
862.140780636041,9093.83508778239
7162.4285617023,8504.2347515595
1056.44902272655,8858.09785304125
8342.98397904357,7672.73576907298
7632.92866000922,7727.00101569718
646.936569073194,3178.51577549867
1550.49068360594,9055.97312326341
7847.48970303075,6131.61278252499
1467.84568145435,9384.08870311477
5998.78904284077,7942.40047412902
7339.79283516961,6600.28595886082
1510.0266854733,3488.1168727102
1507.86761264844,3928.09719672864
1383.52017864751,8764.3056573798
1569.91019648902,3639.74106060864
1061.53864028236,9192.53913964804
7375.92815855429,7790.23845438066
1184.18971916304,3618.27773010736
7115.82538751986,7033.80845145453
8207.06833588078,7857.17027352778
6289.3663862827,6986.64582619618
8293.15683667297,7715.24090164296
1054.13432481058,3387.36060078339
1676.15052920995,4021.26384587714
3033.09146965732,8426.56591098696
7929.34461743436,8099.48123929197
1221.80215181207,9073.65249772587
8183.08269032094,7342.09991234957
2647.37050504683,8921.35077540537
440.831473141788,2983.49149168761
1744.01427201184,9041.27325962752
1240.98127717431,9133.74556331134
1985.06243223252,3841.30996542071
840.721548759136,3287.78542070594
3864.93066083126,8698.47445585127
1232.02329742651,3252.8321221196
1233.65451277446,3629.81487254158
1077.70756883237,3513.53099460993
7534.76310454252,7244.42003649334
1858.0745941785,9135.09936281392
1247.03894829257,9265.72360991048
3032.27196185727,3752.62474751846
1329.21906352577,9126.01186143234
1405.030210581,8571.03121514666
7382.14604651882,8280.50287381144
6593.04813046133,7325.12398237247
2064.20616205158,9205.4896206792
1453.7327362713,9016.10721118586
6376.40652468281,6659.16312473288
7466.97143205133,7544.02238303867
2038.32997830492,8544.04948269511
1806.23026298637,4875.72659723249
8281.44092746104,8069.18793381493
1619.36252033411,8662.54239067661
6578.62772171127,7233.26444947622
7383.21073520788,6028.94240699769
2431.02279414814,3604.95851881895
7747.75825090429,8333.44984409462
7394.01102955666,7927.27490531727
1352.32046716124,3545.26191335889
6627.64427617974,7060.00538504351
1559.4482357535,4015.3216971135
8524.0170166546,8217.65590625294
778.809495752914,3325.30647002808
2065.29967255209,8386.07691031372
7065.29861568834,7765.4972738239
7283.93164881867,7211.60542646154
1237.57621496044,3792.42920225567
1049.26577406305,3330.33791135907
1644.47283080416,9062.33003644765
1370.1118314643,3530.94436501681
1892.16296187522,3755.85441453597
8275.60091247331,6490.53648232024
1661.0982585587,8791.41372103758
1927.85218373498,9009.08425754179
7576.18537945893,7810.30659982106
744.589966648647,3227.84714522363
945.382435979194,9008.95743657265
1505.79477079591,9081.43019258312
7197.13711611199,7641.50198109114
7486.18480549938,8146.15490996132
1239.86270380504,9194.73582368207
6915.78707127505,6623.51377521271
1783.25401096998,8548.07457116029
1163.9707343823,9041.64159623289
7920.45980467846,7222.60504310897
1680.22681847701,8805.94780687116
1917.98661814832,8244.49596407615
7720.27819414273,7485.82726791294
7485.82018735273,8049.89496490283
7249.52030628128,7466.24871239158
7511.21094092949,7798.2878483865
1550.04898087124,3824.74254735334
2007.72976781435,9047.76302179794
1078.86923119795,3424.81497630954
6975.35891882769,6949.20786400284
1600.32908395448,3999.78772524727
8388.77678282893,5426.69394524453
1677.32520050147,8811.31467267155
731.92082715489,2974.90540948051
6750.9420304609,7981.52787564319
1123.59285829115,3627.9857674646
1439.36272549611,9210.98431429596
1176.4712365898,3443.11663105723
7478.56506576656,6958.31578671445
1775.37776217654,8766.30324126484
7736.36196667572,7839.5606713395
1151.97059764711,3361.199960163
1860.84394712365,9054.32259159719
8385.09687226293,7115.15070658963
1449.01174607817,7752.33908346
8072.97455806342,7959.43353288473
777.410947878232,3034.8427157376
1998.49053087923,9105.21515851954
1160.6591692655,3560.23533297058
7028.52757770047,7641.41122282086
7360.29547980541,7999.98584849907
6603.92381900338,8193.11202940123
1800.74103756838,9109.03617093612
976.868115306525,9058.16275760151
2199.68494816115,9338.81053676899
1363.96473046791,3508.8463140312
1501.95743014133,9161.64832683076
3201.35593513122,8462.25583132867
7172.5091854234,7047.02667569606
3724.8777537375,9150.95219054513
1468.07988328095,3720.28581524558
8572.88263829056,7473.7696042259
1501.20610320845,8723.08140557233
7979.27601754812,8981.82955104988
8262.94820148674,7347.05152790155
1811.34673105153,8659.7978046037
7411.36355483332,6063.99910963701
6960.18529588461,6080.88526695091
1617.31302665075,3645.97464878617
3109.48395064101,3439.83389396092
2759.19449255614,8506.67442733571
7886.35065562545,7568.78884410444
1531.97220693795,3522.07620920945
6848.64527812973,7603.48221958078
7198.02760828141,6982.57631356582
7865.24453433389,7543.36399405033
1470.60976919741,8602.70366647458
1055.95235701415,3484.38789753725
1856.68759278339,9153.45496525026
7795.71560317397,8047.51747878047
1236.30317862029,8565.71632203722
6823.91075472604,6761.98888999857
7981.53593216849,5726.494361868
1722.56368332032,9333.2720477818
7833.71872170949,7953.48010607397
755.767147312513,3149.52148558689
1361.32554092345,9092.58283789498
1326.18829877165,9066.2634767301
8667.73390967787,7485.36719877489
1154.97432095149,8526.72134301842
2810.33565420142,5660.40416636841
884.458170266435,3237.79973276358
1747.00623227993,9204.29036699203
1381.99362499331,3822.46646902245
1907.43896991518,6146.08867620054
8780.80913460839,7366.9628023995
987.166909108424,3389.37426742536
2650.85784988514,3841.21443568506
1737.66488865825,9086.44809851662
7278.91238663113,8212.93438513085
7154.01575212988,7411.54456339909
7166.41764385079,6982.45995255207
1545.87209898926,9150.43330229751
941.539750708817,8303.68640498595
8328.86877752579,7642.4092922506
1157.87282278289,3348.63659297887
1917.91622075053,3722.74265845894
2416.1842387359,8562.23404447703
1084.92355099232,9026.60799808443
4413.22156748417,3440.77108783184
1615.83415849262,9286.99159915117
8245.33107561082,5006.5266147895
7785.6730111395,7317.78945011766
1149.64553667428,3743.11604087225
1280.21752719899,3371.70207349113
2396.66537764549,9233.05788862532
1711.82071313189,9263.46617693141
7440.64895161683,7753.69743932359
1006.6895049006,8686.77642896521
7050.86322594236,8074.0107998699
1165.48570817129,8542.42760078966
7781.91014528516,7584.72752381428
1540.17454372242,8905.30465629502
1565.58040951824,9041.39430219846
1026.02249425544,3356.23068434987
1331.97634400663,9400.8980267635
3553.58654124261,8509.71206767229
8454.230142533,7592.6355750873
1198.91814252293,9081.33792034516
1308.92600332552,3346.00046106412
1423.88094816937,3541.88666145111
7293.7328651982,7420.28781760927
6047.47010053436,4426.07161779036
1661.50613102908,8665.09920039104
7662.63514622195,7535.6604423867
6568.20266038506,8257.98548501102
1919.48756212889,3590.14557527944
1394.11454339035,8783.48996174713
1470.52222628518,4005.52930598758
911.694111856905,8457.01368156216
7138.96461122857,7495.38646862919
1642.57090651078,8713.31325069849
1123.29351568754,3402.46875903743
7476.419930678,7554.79523516399
4330.12990536094,8602.56782581196
2632.19751356457,8676.32216598228
5183.83631058498,7849.61692031237
1442.00871999234,9099.74336103783
1279.18166227292,8778.6250311182
7716.5160659742,7258.97981337244
1391.93766009791,8252.46241668414
5925.16142343755,7539.61344610319
1550.05309937123,3884.37643133952
2010.63518581364,9247.93459757687
8487.91464213965,7256.89492882359
3187.96727455333,9151.6332351806
1922.28031785407,9208.0988753328
7302.19106126775,7391.15922248413
7657.65595909734,7925.70512534623
7728.95189647166,8401.05172270664
7665.55623903676,7619.38463906718
969.272364946432,8754.68418911791
982.74887428318,8551.85080760321
6863.84624361257,8162.73769910833
1066.17861170038,3707.48195949742
7353.91616577237,6419.92241360361
8003.14603078535,7436.53281858565
7210.44047230169,7231.72170146167
8022.79333062056,5425.26332222661
1975.79231126652,9006.07192771438
2612.29229709664,8736.49693591531
1858.82708378287,9005.55998790413
